Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"36809.384","Mycobacterium abscessus strain FLAC055",,36809,"131567;2;1783272;201174;1760;85007;1762;670516;36809","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides abscessus","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacteroides","Mycobacteroides abscessus","Complete","FLAC055",,,,,,,,,,,,,,,,,,,,"Good","2016-06-28T00:00:00Z",,,"PRJNA315990","SAMN05244442","GCF_001677215.1","SRR3666125","CP016193",,"Complete","Illumina","150 X","SPAdes v. 3.5.0",,,1,5331134,63.96,1,5331134,100,,,5482,98.6,97.6,,100,,,,"2015",2015,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:Lindsay J. Caverly","Whole genome sequencing of M. abscessus complex isolates.","2016-09-11T10:21:41.893Z","2016-09-11T10:21:41.893Z"
"371601.1141","Bacteroides xylanisolvens BFG-514",,371601,"131567;2;1783270;68336;976;200643;171549;815;816;371601","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens","Complete","BFG-514",,,,,,,,,,,,,,,,,,,,"Good","2022-08-29T00:00:00Z",,,"PRJNA646575","SAMN30323417","GCA_024758345.1",,"CP103094",,"Complete","Oxford Nanopore GridION","184x","Flye v. 2.7",,,1,6481087,41.85088,1,6481087,79,15,,5583,99.5,97.9,3,100,,,,"2007-07-11",2007,,"USA","North America","USA: Bethesda",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-09-02T20:06:57.745Z","2022-09-02T20:06:57.745Z"
"40091.20","Helcococcus kunzii strain H10",,40091,"131567;2;1783272;1239;1737404;1737405;1570339;31983;40091","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Helcococcus;Helcococcus kunzii","Bacteria","null","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Helcococcus","null","Complete","H10",,,,,,,,,,,,,,,,,,,,"Good","2021-08-30T00:00:00Z",,,"PRJNA600407","SAMN14604363","GCA_019797965.1",,"CP068729",,"Complete","Illumina HiSeq","750.0x","SPAdes v. 3.10.0",,,1,2052171,29.617798,1,2052171,31,,,1871,97.3,96.7,,,,"interstitial fluid [UBERON:0000913]",,"2013-08",2013,,"France","Europe","France:Cahors",,"Homo sapiens","Human",,,,"Human",,,,,"Decrease of Staphylococcus aureus virulence by Helcococcus kunzii H13 in a Caenorhabditis elegans model","2021-09-29T13:32:43.157Z","2021-09-29T13:32:43.157Z"
"40215.152","Acinetobacter junii AJ6079",,40215,"131567;2;1224;1236;2887326;468;469;40215","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter junii","Bacteria",,"Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii","Complete","AJ6079",,,,"MLST.Acinetobacter_baumannii_2.752",,,,,,,,,,,,,,,,"Good","2022-06-28T00:00:00Z",,,"PRJNA850553","SAMN29198126","GCA_023973105.1",,"CP099548",,"Complete","PacBio RSII","793.33x","HGAP v. 4",,,1,3362966,38.792362,1,3362966,74,18,,3284,98.7,97.9,0.7,100,,,,"2018-04-17",2018,,"China","Asia","China: Guangdong",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-30T04:46:46.319Z","2022-07-30T04:46:46.319Z"
"40324.2080","Stenotrophomonas maltophilia ZT1",,40324,"131567;2;1224;1236;135614;32033;40323;995085;40324","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas maltophilia","Bacteria",,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas maltophilia","Complete","ZT1",,,,"MLST.Stenotrophomonas_maltophilia.142",,,,,,,,,,,,,,,,"Good","2022-01-06T00:00:00Z","34711270",,"PRJNA713928","SAMN18275197","GCA_021378335.1",,"CP071784",,"Complete","PacBio RS and illumina Hiseq","700.0x","ABySS v. 2.0",,,1,4391471,66.513885,1,4391471,71,7,,4075,99.7,99.3,,,,"bile acid of cholelithiasis patient",,"2019-12-04",2019,,"China","Asia","China",,"Homo sapiens","Human",,,"cholelithiasis","Human",,,,"collected_by:Lixiang Li",,"2022-02-02T16:05:29.194Z","2022-02-02T16:05:29.194Z"
"405532.5","Bacillus cereus B4264",,405532,"131567;2;1783272;1239;91061;1385;186817;1386;86661;1396;405532","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus;Bacillus cereus B4264","Bacteria","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cereus","Complete","B4264",,,,"MLST.Bacillus_cereus.89",,,,,,,,,,,,,,,,"Good","2008-12-17T00:00:00Z",,,"PRJNA17731","SAMN02604059","GCA_000021205.1",,"CP001176",,"Complete",,,,,,1,5419036,35.3,1,5419036,108,28,,5431,99.9,99,,100,,"case of fatal pneumonia","isolated in 1969 from a case of fatal pneumonia in a male patient","1969",1969,,,,,,"Human, Homo sapiens","Human","male",,,"Human",,,,,"Bacillus cereus B4264.This strain was isolated in 1969 from a case of fatal pneumonia in a male patient. B. cereus B4264 was cultured from the blood and the pleural fluid. This isolate was negative for all Laboratory Response Network (LRN) PCR assays that target pXO1 and pXO2. The isolate belongs to MLST type 89 using the MLSTDB scheme. Interestingly, this sequence type appears to be unrelated to B. anthracis. The clinical presentation resembles that of B. cereus G9241 and B. cereus 03BB102, and access to the draft genome of this isolate will allow for the comparison of strains that causes similar disease but have different genetic backgrounds and potential virulence genes.Sequence was obtained from three libraries - a fosmid library (33-39 kb; 50,162 reads), a medium insert library (10-12 kb; 11,376 reads), and a small insert library (3-5 kb; 12,413 reads).","2014-12-08T22:10:13.568Z","2015-03-16T03:17:09.594Z"
"463025.4","Bordetella bronchialis strain AU17976",,463025,"131567;2;1224;28216;80840;506;517;463025","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella bronchialis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella bronchialis","Complete","AU17976",,,,,,,,,,,,,,,,,,,,"Good","2016-06-27T00:00:00Z",,,"PRJNA318508","SAMN05257179","GCA_001676745.1","SRR3679453","CP016171",,"Complete","Illumina","150 X","SPAdes v. 3.5.0",,,1,5966919,67.27,1,5966919,49,3,,5410,97.8,93.4,6.6,96.4,,"Sputum",,"2009",2009,,"USA",,"United States",,"Human, Homo sapiens","Human",,,"Cystic Fibrosis","Human",,,,"collected_by:John J. LiPuma","Genomic sequencing of Bordetella species","2016-07-06T21:55:54.059Z","2016-07-06T21:55:54.059Z"
"470.18285","Acinetobacter baumannii 17978R",,470,"131567;2;1224;1236;2887326;468;469;909768;470","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter baumannii","Bacteria",,"Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter baumannii","Complete","17978R",,,,"MLST.Acinetobacter_baumannii_2.437,MLST.Acinetobacter_baumannii_1.112",,,,,,,,,,,,,,,,"Good","2022-07-04T00:00:00Z",,,"PRJNA850273","SAMN29176536","GCA_024134665.1",,"CP099855",,"Complete","Illumina HiSeq","215x","SPAdes v. 3.15.3",,,1,3892710,38.988316,1,3892710,73,18,,3685,99.4,99,,100,,,,,,,,,,,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-30T05:19:05.659Z","2022-07-30T05:19:05.659Z"
"485.18128","Neisseria gonorrhoeae 1130991",,485,"131567;2;1224;28216;206351;481;482;485","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria gonorrhoeae","Bacteria",,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria gonorrhoeae","Complete","1130991",,,,,,,,,,,,,,,,,"ATCC:BAA-3083",,,"Good","2022-10-22T00:00:00Z",,,"PRJNA887340","SAMN31165852","GCA_025790965.1",,"CP107272",,"Complete","Illumina/Oxford Nanopore","494.92x","Unicycler v. v0.4.8",,,1,2230471,52.346928,1,2230471,55,12,,2709,99.5,98.5,,100,,"cervix",,"2014",2014,,"Belgium","Europe","Belgium",,"Homo sapiens","Human","female","28","Gonorrhea","Human",,,,,,"2022-11-22T19:08:14.726Z","2022-11-22T19:08:14.726Z"
"504.107","Kingella kingae strain F41215CHC",,504,"131567;2;1224;28216;206351;481;32257;504","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella;Kingella kingae","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","Kingella kingae","Complete","F41215CHC",,,,"MLST.Kingella_kingae.25",,,,,,,,,,,,,,,,"Good","2020-03-02T00:00:00Z",,,"PRJNA577516","SAMN13028224","GCA_011045755.1",,"CP045141",,"Complete","Illumina MiSeq; Oxford Nanopore GridION","290.0x","Flye v. 2.4.2",,,1,2014880,46.554287,1,2014880,54,,,2287,97.1,96.6,,,,,,"2018-08-13",2018,,"New Zealand","Oceania","New Zealand: Christchurch",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Aspirate","Kingella kingae is a cause of invasive infections especially in children less than 4 years old. This isolate was cultured from L3/L4 disc aspirate sample which the patient had failed initial therapy with flucloxacillin. The isolate has been sequenced as a New Zealand reference strain that has a raised MIC to flucloxacillin.","2020-03-27T14:38:40.765Z","2020-03-27T14:38:40.765Z"
"518.68","Bordetella bronchiseptica strain A345",,518,"131567;2;1224;28216;80840;506;517;518","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella bronchiseptica","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella bronchiseptica","Complete","A345",,,,"MLST.Bordetella_spp.21",,,,,,,,,,,,,,,,"Good","2019-01-09T00:00:00Z",,,"PRJNA287884","SAMN07774519","GCA_004006815.1",,"CP024175",,"Complete","PacBio RSII; Illumina MiSeq","183x","HGAP v. 3",,,1,5303666,68.277695,,5303666,53,3,,5039,99.9,99.3,,,,,,"1995",1995,,"USA","North America","USA: GA",,"Human, Homo sapiens","Human",,,,"Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to characterize genomes of Bordetella species other than B. pertussis. Members of the genus Bordetella cause respiratory and opportunistic infection in a variety of hosts. These data are being made available to facilitate comparative analyses for the study of this important group of bacterial pathogens.","2019-02-01T04:48:20.231Z","2019-02-01T04:48:20.231Z"
"519.5","Bordetella parapertussis strain H904",,519,"131567;2;1224;28216;80840;506;517;519","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella parapertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella parapertussis","Complete","H904",,,,"MLST.Bordetella_spp.19",,,,,,,,,,,,,,,,"Good","2016-08-12T00:00:00Z",,,"PRJNA287884","SAMN05333721","GCF_001704255.1","SRR5070888","CP016342",,"Complete","PacBio RSII; Illumina MiSeq","141x","HGAP v. 3",,,1,4773708,68.1,1,4773708,53,3,,4620,99.6,99.1,,100,,,,"2012",2012,,"USA","North America","USA: NY",,"Human, Homo sapiens","Human",,,,"Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to characterize genomes of Bordetella species other than B. pertussis. Members of the genus Bordetella cause respiratory and opportunistic infection in a variety of hosts. These data are being made available to facilitate comparative analyses for the study of this important group of bacterial pathogens.","2016-09-11T19:46:55.111Z","2016-09-11T19:46:55.111Z"
"520.1353","Bordetella pertussis NZ2",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria",,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","NZ2",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2022-02-28T00:00:00Z","35084300",,"PRJNA556977","SAMN12385761","GCA_022409595.1",,"CP054126",,"Complete","Oxford Nanopore; Illumina","387x","Flye v. 2.3.1",,,1,4131552,67.71119,1,4131552,50,6,,4110,99.1,97.3,,,,,,"1983",1983,,"New Zealand","Oceania","New Zealand",,"Homo sapiens","Human",,,"Whooping cough","Human",,,,"collected_by:NZ_ESR",,"2022-03-24T00:50:19.240Z","2022-03-24T00:50:19.240Z"
"545.196","Citrobacter koseri strain NJ",,545,"131567;2;1224;1236;91347;543;544;545","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri","Complete","NJ",,,,,,,,,,,,,,,,,,,,"Good","2021-08-03T00:00:00Z",,,"PRJNA612390","SAMN14371231","GCA_019443705.1",,"CP050078",,"Complete","Illumina HiSeq; Oxford Nanopore MiniION","200.0x","Unicycler v. v0.4.8",,,1,4767913,53.711655,1,4767913,85,8,,4614,99.9,99.3,,,,"urine","isolated from patient with UTI and Bacteremia","2019-10-10",2019,,"China","Asia","China: Jiangsu",,"Homo sapiens","Human",,,"UTI","Human",,,,"collected_by:Yanliang Zhang","A Citrobacter koseri strain isolated from patient with UTI and Bacteremia.","2021-08-26T15:09:01.735Z","2021-08-26T15:09:01.735Z"
"546.1553","Citrobacter freundii 140542",,546,"131567;2;1224;1236;91347;543;544;1344959;546","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii complex;Citrobacter freundii","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter freundii","Complete","140542",,,,,,,,,,,,,,,,,,,,"Good","2022-08-31T00:00:00Z",,,"PRJNA418405","SAMN30470988","GCA_024800305.1",,"CP103365,CP103368,CP103366,CP103369,CP103370,CP103367",,"Complete","Illumina HiSeq; Oxford Nanopore MinION","150.0x","Trycycler v. 0.5.3",,5,6,5632771,51.36708,1,5092216,84,25,,5802,99.6,97.6,0.6,100,,"rectal swab",,"2020-11-23",2020,,"China","Asia","China: Chengdu, Sichuan",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:pure culture",,"2022-10-16T14:28:13.225Z","2022-10-16T14:28:13.225Z"
"548.155","Enterobacter aerogenes strain G7",,548,"131567;2;1224;1236;91347;543;2890311;570;548","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella aerogenes","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella aerogenes","Complete","G7",,,,"MLST.Enterobacter_cloacae.248",,,,,,,,,,,,"genotype:not applicable",,,,"Good","2016-02-24T00:00:00Z","26398358",,"PRJNA279469","SAMN03448049","GCF_001571545.2",,"CP011539",,"Complete","PacBio RS","99.73","HGAP v. unspecified",,,1,5452368,54.92,1,5452368,88,16,,5320,99.8,97.9,,100,,,,"1997",1997,,"France","Europe","France",,"Human, Homo sapiens","Human","female",,,"Human",,,"host_subject_id:G;host_description:not collected;host_disease_outcome:death;host_disease_stage:not applicable;host_health_state:not applicable","passage_history:not collected;specimen_voucher:not collected","Identification of putative mutations responsible for the emrgence of multidrug resistance within series of clinical isolates.","2016-03-18T06:17:32.823Z","2016-03-18T06:17:32.823Z"
"548.659","Klebsiella aerogenes strain AUH-KAM-9",,548,"131567;2;1224;1236;91347;543;2890311;570;548","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella aerogenes","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella aerogenes","Complete","AUH-KAM-9",,,,,,,,,,,,,,,,,,,,"Good","2020-02-13T00:00:00Z",,,"PRJNA551102","SAMN12881488","GCA_010509815.1",,"CP048598",,"Complete","PacBio RSII","30.0x","HGAP v. JANUARY-2019",,,1,5059706,55.131542,1,5059706,87,25,,4793,96.8,95.4,,,,"urine",,"2013",2013,,"Lebanon","Asia","Lebanon",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Whole genome","Molecular characterization of multi-drug resistant ECC and K. aerogenes isolates from secondary healthcare centers in Lebanon","2020-03-26T19:55:07.211Z","2020-03-26T19:55:07.211Z"
"550.3005","Enterobacter cloacae strain 14240244101",,550,"131567;2;1224;1236;91347;543;547;354276;550","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter cloacae","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter cloacae","Complete","14240244101",,,,,,,,,,,,,,,,,,,,"Good","2021-02-11T00:00:00Z",,,"PRJNA576640","SAMN12999973","GCA_016864115.1",,"CP045487",,"Complete","Illumina MiSeq; Oxford Nanopore MiniION","101.0x","CLC Genomics Workbench v. 11; Unicycler",,,1,5006044,55.04846,1,5006044,83,25,,4687,99.4,98.5,,,,,,"2014",2014,,"Netherlands","Europe","Netherlands: Groningen",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:bone infection","Comparative multi-omics analysis of clinical Enterobacter spp. isolates uncovers differences in the expression of determinants for antibiotic resistance and virulence","2021-02-28T01:54:23.928Z","2021-02-28T01:54:23.928Z"
"562.110757","Escherichia coli 3059",,562,"131567;2;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","3059",,,,"MLST.Escherichia_coli_2.8,MLST.Escherichia_coli_1.38",,,,,,,,,,,,"genotype:ST38",,,,"Good","2022-09-04T00:00:00Z",,,"PRJNA836696","SAMN28174016","GCA_024917375.1",,"CP103559",,"Complete","Oxford Nanopore GridION","208x","Flye v. 2.8.3-b1695",,,1,5337629,50.602825,1,5337629,98,22,,5347,99.8,99,,100,,"blood",,"2019-05-22",2019,,"USA","North America","USA: Houston",,"Homo sapiens","Human",,,"Bacteremia","Human",,,,"collected_by:MDACC",,"2022-10-16T15:13:17.550Z","2022-10-16T15:13:17.550Z"
"571.730","Klebsiella oxytoca strain 4928STDY7071151",,571,"131567;2;1224;1236;91347;543;2890311;570;571","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella oxytoca","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella oxytoca","Complete","4928STDY7071151",,,,"MLST.Klebsiella_oxytoca.36",,,,,,,,,,,,,,,,"Good","2019-07-09T00:00:00Z",,,"PRJEB22252","SAMEA104567275","GCA_902166465.1",,"LR607350",,"Complete",,,,,,1,6835957,55.043636,1,6835957,76,8,,6297,99,96,,,,"faecal","derived bacterial genome collection provides the basis to improve the taxonomic classification resolution of metagenomic analysis, and to allow subsequent in vitro and in vivo experiments on host physiology and gut colonisation process","2018",2018,,"United Kingdom","Europe","United Kingdom",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:carriage",,"The study investigates how early microbe exposure and the developing immune system influence subsequent health and developmental outcomes. Culturing efforts coupled with whole genome sequencing of the gastrointestinal bacteria can address key questions that are computationally non-trivial using shotgun metagenomics alone. This comprehensive gut microbiota-derived bacterial genome collection provides the basis to improve the taxonomic classification resolution of metagenomic analysis, and to allow subsequent in vitro and in vivo experiments on host physiology and gut colonisation process. To get a broad and comprehensive coverage of the gut microbiota, we cultivated bacterial species from human faecal samples on different selectice agar media and broth. Samples are whole-genome sequenced on Illumina X10 150bp PE. This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2019-10-03T07:47:20.506Z","2019-10-03T07:47:20.506Z"
"573.39840","Klebsiella pneumoniae",,573,"131567;2;1224;1236;91347;543;2890311;570;573","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","Complete","Klebsiella pneumoniae",,,,"MLST.Klebsiella_pneumoniae.147",,,,,,,,,,,,,,,,"Good","2021-08-04T00:00:00Z",,,"PRJEB37819","SAMEA8995931","GCA_911728565.1",,"OU453210",,"Complete",,,,,,1,5497511,57.03172,1,5497511,87,25,,5400,99.6,98,,,,"human","derived from 14 patients","2016",2016,,"Netherlands","Europe","Netherlands",,"Homo sapiens","Human",,,,"Human",,,,,"Background. The global spread of colistin resistance poses a healthcare threat. However, the epidemiology of mcr-1-carrying-plasmids in a local healthcare setting is largely unknown. In this study, we aim to characterize plasmids and their transmission in mcr-1 positive isolates identified from a large hospital in the Netherlands.Methods. We retrospectively included all clinical mcr-1-carrying isolates from patients hospitalized in years 2010-2018. In principle, extracted plasmids from mcr-1 positive isolates were sequenced using a combination of short (iSeq) and long (MinION) reads chemistries. The plasmid hybrid assemblies had their incompatibility type (Inc type) and genetic background characterized. A comparison was performed of the detected plasmids with all public available mcr-1-carrying-plasmids. Results. We confirmed the presence of the mcr-1 in 22 isolates, derived from 14 patients. We identified 21 plasmids, which were described with incompatibility type of IncX4, IncI2, IncHI2 and double Inc types; IncHI2/IncN and IncHI2/IncQ. Additionally, the mcr-1 was identified in the chromosome of a prevalent strain of K. pneumoniae (ST147). Genomic analysis of available mcr-1-carrying-plasmids indicated plasmidal transmission in the hospital through patients and species. Conclusion. In a small collection of isolates, we observed multiple plasmidal transmission cases such as intrapatient-interspecific and among patients hospitalized in different years. Mcr-1 plasmids have a diverse genetic background which can corelate with the Inc type. Plasmid enrichment, and genetic background in all available plasmids contributed in defining transmissions. Understanding the transmission of mcr-1-carrying plasmids, the spread of the mcr-1 gene can be observed, studied and hopefully limited in a local tertiary care center and eventually globally. ","2021-08-26T19:45:32.714Z","2021-08-26T19:45:32.714Z"
"57706.158","Citrobacter braakii strain DY2019",,57706,"131567;2;1224;1236;91347;543;544;1344959;57706","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii complex;Citrobacter braakii","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter braakii","Complete","DY2019",,,,,,,,,,,,,,,,,,,,"Good","2021-08-10T00:00:00Z",,,"PRJNA751212","SAMN20511720","GCA_019502645.1",,"CP080539,CP080540,CP080541",,"Complete","Illumina NovaSeq","200X","SPAdes v. 3.9.1",,2,3,5357557,51.933933,1,4830928,83,25,,5273,99.5,97.6,,,,"clinical",,"2019-05-23",2019,,"China","Asia","China: Jinhua",,"Homo sapiens","Human",,,"Multiple fracture","Human",,,,"collected_by:Hao Xu","pDY2019-NDM and pDY2019-OXA","2021-08-26T15:56:15.029Z","2021-08-26T15:56:15.029Z"
"582.135","Morganella morganii strain GN28",,582,"131567;2;1224;1236;91347;1903414;581;582","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella;Morganella morganii","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Morganella","Morganella morganii","Complete","GN28",,,,,,,,,,,,,,,,,,,,"Good","2018-02-14T00:00:00Z",,,"PRJNA433256","SAMN08473461","GCA_002946575.1",,"CP026651",,"Complete","Illumina MiSeq","42.0x","Newbler v. 2.6",,,1,4091949,50.868404,1,4091949,71,15,,4154,98.7,97.6,0.7,100,,"sputum",,"2015-07-31",2015,,"China","Asia","China: Beijing",,"Human, Homo sapiens","Human",,,"Pneumonia","Human",,,,"collected_by:Beijing Institute of Microbiology and Epidemiology","Morganella morganii GN28 chromosome;missing tRNA genes","2018-05-26T01:23:03.574Z","2018-05-26T01:23:03.574Z"
"584.296","Proteus mirabilis strain GN2",,584,"131567;2;1224;1236;91347;1903414;583;584","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus mirabilis","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus mirabilis","Complete","GN2",,,,,,,,,,,,,,,,,,,,"Good","2018-02-12T00:00:00Z",,,"PRJNA432858","SAMN08463802","GCA_002945235.1",,"CP026581",,"Complete","PacBio","48.0x","SOAPdenovo v. 1.0",,,1,4012640,38.72543,1,4012640,83,8,,3734,98.9,98,,100,,"urine",,"2014-05-14",2014,,"China","Asia","China: Beijing",,"Human, Homo sapiens","Human",,,"Myocardial infarction","Human",,,,"collected_by:Beijing Institute of Microbiology and Epidemiology","Proteus mirabilis GN2 chromosome","2018-05-26T01:13:54.449Z","2018-05-26T01:13:54.449Z"
